avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,last_evaluation_missing,underperformer,unhappy,overachiever,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
200,0.0,0.0,4,0.0,0.9502520572799998,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
201,0.0,0.7709093916159999,2,0.0,0.716584326525,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
302,0.0,0.817194093636,7,0.0,0.161953419643,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
249,0.0,0.5279067408079999,3,0.0,0.7020076192910001,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
160,0.0,0.5490299529070001,4,0.0,0.244566270172,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
138,1.0,0.6863165555349999,3,0.0,0.6336627519829999,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
245,0.0,1.0,6,0.0,0.10924013790100001,1,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
167,0.0,0.672050079137,4,0.0,0.37721569785,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
170,0.0,0.785171598204,3,0.0,0.6176322744389999,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
143,0.0,0.452906167636,3,0.0,0.33447105057300003,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
228,0.0,0.45788940272,3,0.0,0.22765538375,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
203,0.0,0.573690124489,3,0.0,0.5495445849849999,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,0.0,0.868166725864,3,0.0,0.726312951353,0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
225,0.0,0.616140882057,6,0.0,0.262569801715,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
267,0.0,0.0,4,0.0,0.810314590919,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
211,0.0,0.702003210422,4,0.0,0.744376087838,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
212,1.0,0.596020073597,3,0.0,0.5583072608899999,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
225,0.0,0.8933506366089999,4,0.0,0.814574291225,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
154,0.0,0.711573575917,4,0.0,0.9974162295119999,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
264,0.0,0.578998018315,4,0.0,0.756973334677,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
195,0.0,0.5169202239199999,5,0.0,0.841319036428,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
172,0.0,0.74464416669,5,0.0,0.233357833036,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
258,0.0,0.0,4,0.0,0.869497617349,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
154,0.0,0.705615466842,3,0.0,0.757877462261,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
242,0.0,0.6256172485729999,3,0.0,0.708174431221,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
188,0.0,0.533499444012,2,0.0,0.777197576816,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
264,0.0,0.784571779728,5,0.0,0.745851864232,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
237,0.0,0.845500521518,5,0.0,0.264694368695,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
141,0.0,0.66636167156,5,0.0,0.637188917075,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
168,0.0,1.0,3,0.0,0.6791494155259999,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
182,1.0,0.652928090989,3,0.0,0.709813385778,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
205,0.0,0.6676675839639999,3,0.0,0.41826538990400003,1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149,0.0,0.7627136563320001,3,0.0,0.6964170828470001,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
142,0.0,0.586361845047,3,0.0,0.607000467923,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
156,0.0,0.564140835385,2,0.0,0.397504068239,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
257,0.0,0.83029526682,5,0.0,0.826472427725,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
267,0.0,0.801302613789,5,0.0,0.858963470955,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
101,1.0,0.8787346040880001,3,0.0,0.531547717465,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
274,0.0,0.0,3,0.0,0.644080796178,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
169,0.0,0.792904254728,3,0.0,0.630735920009,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
216,0.0,0.6403453843320001,2,0.0,0.7668067212690001,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
152,0.0,0.8736062667110001,6,0.0,0.21301100450100002,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
233,0.0,0.971481263774,4,0.0,0.854863378324,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
189,0.0,0.0,2,0.0,0.763931487031,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
237,0.0,0.0,3,0.0,0.852475490554,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
140,0.0,0.6288444706580001,4,0.0,0.5243306888970001,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
253,0.0,0.9544336126899999,5,0.0,0.9008683671850001,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
271,0.0,0.712901120523,4,0.0,0.579579555276,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
253,0.0,0.8542900823690001,3,0.0,0.877534903733,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
278,0.0,0.949239154807,6,0.0,0.09384944386789999,1,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
218,0.0,0.0,4,0.0,0.9090049364180001,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
186,0.0,0.869471884182,3,0.0,0.9284427369730001,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
170,0.0,0.524543924484,5,0.0,0.809711298818,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
168,0.0,0.545579179647,5,0.0,0.65371577369,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
162,0.0,0.495750092337,2,0.0,0.572626786187,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
258,0.0,0.536497939769,5,0.0,0.872245555038,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
196,1.0,0.540842752549,4,0.0,1.0,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
250,1.0,0.0,3,0.0,0.932043619251,0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
224,0.0,0.740258518025,3,0.0,0.734752819018,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
221,0.0,0.599549312083,4,0.0,0.908198598774,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
197,0.0,0.604038311574,4,0.0,0.637822744398,0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
226,0.0,0.993717384381,4,0.0,0.869998655669,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259,0.0,0.724793048987,3,0.0,0.7721098577300001,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
189,0.0,0.46699948346500003,3,0.0,0.339079261607,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
208,0.0,0.0,2,0.0,0.544350834939,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
234,0.0,0.6512439496119999,4,0.0,0.719059887658,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
200,0.0,0.0,4,0.0,0.947512652005,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
261,0.0,0.530498414798,4,0.0,0.5760388198349999,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
136,0.0,0.600008961015,2,0.0,0.404120281598,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
193,0.0,0.9908076772040001,4,0.0,0.695128139747,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
260,0.0,0.513826589973,4,0.0,0.58831837623,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,0.0,0.50262284393,4,0.0,0.7056849576530001,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
271,0.0,0.799374790114,6,0.0,0.14423505838300002,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
127,0.0,0.787543570872,6,0.0,0.537587075441,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
219,0.0,0.0,3,0.0,0.736275746341,0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
298,0.0,0.8885679652089999,6,0.0,0.144530448995,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
221,0.0,0.7189725602500001,3,0.0,0.890408218408,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
267,0.0,1.0,4,0.0,0.821049813587,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
264,0.0,0.628395901759,4,0.0,0.139443077748,0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
235,0.0,0.930304540372,6,0.0,0.183007486382,0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
153,0.0,0.480686972689,2,0.0,0.37310214585900003,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
272,0.0,0.996386564009,4,0.0,0.7513196681659999,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
166,0.0,0.573920333531,4,0.0,0.367808781025,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
106,0.0,0.646135973672,5,0.0,0.730181369428,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
239,0.0,0.781661876124,5,0.0,0.22196801848900002,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
202,0.0,0.651113171517,3,0.0,0.7956196340080001,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
148,0.0,0.524533770299,2,0.0,0.411352722357,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
214,0.0,0.5031074773040001,4,0.0,0.968931554218,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
194,0.0,0.0,3,0.0,0.667986003427,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
269,0.0,0.940545983033,6,0.0,0.21864145243,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
134,0.0,0.7638890156039999,4,0.0,0.47813680614200005,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
154,0.0,0.612750303501,3,0.0,0.587836395189,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
236,0.0,0.592914590792,5,0.0,0.806152451115,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
149,0.0,0.54800351984,2,0.0,0.430052708581,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
193,1.0,0.748256451354,3,0.0,0.667075864575,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
243,0.0,0.559805678989,3,0.0,0.954985845797,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,0.0,0.603799230759,4,0.0,0.526778335964,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
267,0.0,0.0,3,0.0,0.7731568754379999,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
142,1.0,0.508769271396,3,0.0,0.456179001717,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
276,0.0,0.830509292495,7,0.0,0.138150236202,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
223,0.0,0.898076236452,4,0.0,0.78051986587,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
174,0.0,0.456178448895,4,0.0,0.6218744806809999,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
182,1.0,0.899070937872,4,0.0,0.6774275963580001,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
168,0.0,0.542912966314,5,0.0,0.533465266351,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
127,0.0,0.0,2,0.0,0.370514528837,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
249,0.0,0.997917855767,4,0.0,0.8116946207260001,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
169,1.0,0.942821636102,3,0.0,0.90246745729,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
216,0.0,0.847370255648,5,0.0,0.809742217895,0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
181,0.0,0.863402616428,5,0.0,0.574172681871,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
174,0.0,0.937220561391,3,0.0,0.8959741435519999,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
255,0.0,0.49891546063600006,4,0.0,0.745620992577,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
275,0.0,0.572618870437,4,0.0,0.512403681832,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
156,0.0,0.706314019438,4,0.0,0.751153665515,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
189,1.0,0.658231805467,2,0.0,0.595250701092,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
157,0.0,0.581180659398,2,0.0,0.490336959827,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
234,0.0,0.935743369142,4,0.0,0.65003106431,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
199,0.0,0.923107553302,3,0.0,0.576367067408,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
202,0.0,0.0,3,0.0,0.425503147276,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
268,0.0,0.601727088878,4,0.0,0.505998861565,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
160,0.0,0.557678577844,4,0.0,0.683857346276,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
283,0.0,0.7898506410189999,7,0.0,0.128017579666,1,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
135,0.0,0.5095775362780001,2,0.0,0.496182395219,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
255,0.0,0.711270966301,2,0.0,0.7176842673330001,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
143,0.0,0.8239129995129999,5,0.0,0.8208638019840001,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
283,0.0,0.6383901506790001,6,0.0,0.194750416135,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
187,0.0,0.764123788873,2,0.0,1.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
216,0.0,0.48800894078900003,3,0.0,0.633288509813,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
249,0.0,0.9185503829999999,4,0.0,0.9133431738560001,0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
228,0.0,0.0,3,1.0,0.6843183425630001,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
250,0.0,0.822304241795,6,0.0,0.054581966154199996,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
240,0.0,0.514406092833,3,0.0,0.741634851351,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
212,0.0,0.606444670515,3,0.0,0.809075668457,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
271,0.0,0.930622662734,6,0.0,0.115810720138,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
309,0.0,0.863702227463,6,0.0,0.159876136579,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
214,0.0,0.8604744133939999,4,0.0,0.597141915044,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
150,1.0,0.491126268334,2,0.0,0.330838403128,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
152,1.0,0.726232100968,3,0.0,0.251236616495,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
148,0.0,0.485325872432,2,0.0,0.45923619684699996,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
197,0.0,0.587278952892,3,0.0,0.785285487523,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
202,1.0,0.9616750035700001,4,0.0,0.52084615723,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
293,0.0,0.8078331130580001,6,0.0,0.040058411137000004,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
268,0.0,0.620257047372,4,0.0,0.808750051637,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
296,0.0,0.0,4,0.0,0.607360704536,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
152,0.0,1.0,5,0.0,0.921932396567,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140,0.0,0.587381848588,3,0.0,0.794486558,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
198,0.0,0.943003976474,4,0.0,0.649264731076,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
209,0.0,0.6566043483690001,4,0.0,0.920938776234,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
236,0.0,0.451697119974,3,0.0,0.37008121749899997,0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
262,0.0,0.46011415694799995,5,0.0,0.7922741988169999,0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
237,1.0,0.656606017075,4,0.0,0.677817831203,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
251,0.0,0.6603835368150001,3,0.0,0.5112690231679999,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
244,0.0,0.774991149072,4,0.0,0.5304441226919999,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
200,0.0,0.9962819873019999,4,0.0,0.7162682326890001,0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
248,1.0,0.763636732901,5,0.0,0.798623223185,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
148,0.0,0.0,2,0.0,0.430123031103,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
158,1.0,0.48443174524,3,0.0,0.913654952096,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
147,0.0,0.7153567506540001,2,0.0,0.761167364791,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
257,0.0,0.899391641239,5,0.0,0.799174084698,1,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
148,0.0,0.7573150445479999,3,0.0,0.594831773355,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
216,0.0,0.9687852464910001,2,0.0,0.60849053446,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
244,0.0,0.466578570135,3,0.0,0.773534459058,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
136,0.0,0.0,2,0.0,0.420814655998,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
276,0.0,0.7033776686830001,6,0.0,0.470035400515,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
203,0.0,0.685152081252,3,0.0,0.565699257913,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
223,0.0,0.8363060681960001,5,0.0,0.8756156458750001,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
175,0.0,0.561184782761,3,0.0,0.6932830553630001,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
141,0.0,0.9927595380859999,4,0.0,0.871376944534,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
260,0.0,0.512998282271,3,0.0,0.876941836847,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
160,0.0,0.457874690735,2,0.0,0.373472346655,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
272,0.0,0.751918941897,3,0.0,0.7200494620710001,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
160,0.0,0.525685518141,5,0.0,0.58143512771,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
163,1.0,0.8769882083310001,4,0.0,0.589677879146,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
140,0.0,0.9468627666089999,5,0.0,0.136550338922,1,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
234,0.0,1.0,5,0.0,0.8994919253720001,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
137,0.0,0.915765479562,5,0.0,0.8249686996690001,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
261,0.0,0.925391797577,4,0.0,0.19171707832,0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
250,1.0,0.565943078177,4,0.0,0.566062524118,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
236,0.0,0.799326300948,5,0.0,0.729311278943,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
156,0.0,0.508113748966,3,0.0,0.6984086386849999,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
216,0.0,0.0,4,0.0,0.991230934057,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
176,0.0,0.574020904862,4,0.0,0.785056732799,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
127,0.0,0.605934608349,2,0.0,0.461317500761,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
218,1.0,0.966792360614,6,0.0,0.22823821461599997,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
274,0.0,0.875001158838,5,0.0,0.835751428865,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
232,1.0,0.747130556899,3,0.0,0.8293264643800001,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
183,0.0,0.5634933952310001,3,0.0,0.499650953759,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
246,1.0,0.5054073318360001,4,0.0,0.805500735446,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
241,0.0,0.0,3,0.0,0.511167644593,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
234,0.0,0.623724973511,5,0.0,0.753666063805,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
184,0.0,0.775046484116,4,0.0,0.6037536977929999,0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
116,0.0,0.830639205111,6,0.0,0.229936725157,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
310,0.0,0.8386682229569999,7,0.0,0.07676808305789999,1,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
271,0.0,0.569060546479,5,0.0,0.272975092902,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
187,0.0,0.934193344595,3,0.0,0.46187355255400003,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
173,0.0,0.718618503536,4,0.0,0.843457039313,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
197,0.0,0.7499393489920001,4,0.0,0.158990285014,0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
206,0.0,0.7681630814370001,4,0.0,0.8095923890729999,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
272,0.0,0.481608997324,5,0.0,0.211315903862,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
209,0.0,0.818427457333,5,0.0,0.48372797371200005,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
134,0.0,0.7395238632009999,2,0.0,0.638565850747,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
188,0.0,0.7102271461319999,5,0.0,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
